word_tag,feature_index,_id,_sen_id
"[{'word': 'thanks', 'ner': 'O', 'pos': 'NNS'}]",0,5a49ad57b87c4f033c306e80,1
"[{'word': 'Please', 'ner': 'O', 'pos': 'NNP'}, {'word': 'follow', 'ner': 'O', 'pos': 'VB'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'and', 'ner': 'O', 'pos': 'CC'}, {'word': 'provide', 'ner': 'O', 'pos': 'VB'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'minimal', 'ner': 'O', 'pos': 'JJ'}, {'word': 'JSFiddle', 'ner': 'O', 'pos': 'NNP'}, {'word': 'or', 'ner': 'O', 'pos': 'CC'}, {'word': 'Github', 'ner': 'O', 'pos': 'NNP'}, {'word': 'repository', 'ner': 'O', 'pos': 'NN'}, {'word': 'containing', 'ner': 'O', 'pos': 'VBG'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'set', 'ner': 'O', 'pos': 'NN'}, {'word': 'of', 'ner': 'O', 'pos': 'IN'}, {'word': 'reproducible', 'ner': 'O', 'pos': 'JJ'}, {'word': 'steps', 'ner': 'O', 'pos': 'NNS'}, {'word': 'that', 'ner': 'O', 'pos': 'WDT'}, {'word': 'can', 'ner': 'O', 'pos': 'MD'}, {'word': 'lead', 'ner': 'O', 'pos': 'VB'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'behaviour', 'ner': 'O', 'pos': 'NN'}, {'word': 'you', 'ner': 'O', 'pos': 'PRP'}, {'word': 'described', 'ner': 'O', 'pos': 'VBD'}]",21,5a49ad58b87c4f033c306e85,0
"[{'word': 'Make', 'ner': 'O', 'pos': 'NNP'}, {'word': 'sure', 'ner': 'O', 'pos': 'NN'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'boil', 'ner': 'O', 'pos': 'VB'}, {'word': 'down', 'ner': 'O', 'pos': 'RP'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'problem', 'ner': 'O', 'pos': 'NN'}, {'word': 'as', 'ner': 'O', 'pos': 'RB'}, {'word': 'much', 'ner': 'O', 'pos': 'RB'}, {'word': 'as', 'ner': 'O', 'pos': 'IN'}, {'word': 'possible', 'ner': 'O', 'pos': 'JJ'}]",28,5a49ad58b87c4f033c306e85,1
"[{'word': 'Thanks', 'ner': 'O', 'pos': 'NNS'}, {'word': 'EXCLAMATION', 'ner': 'O', 'pos': 'NNP'}]",0,5a49ad58b87c4f033c306e85,2
"[{'word': 'Hi', 'ner': 'O', 'pos': 'NNP'}, {'word': 'thanks', 'ner': 'O', 'pos': 'NNS'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'your', 'ner': 'O', 'pos': 'PRP$'}, {'word': 'interest', 'ner': 'O', 'pos': 'NN'}, {'word': 'but', 'ner': 'O', 'pos': 'CC'}, {'word': 'Github', 'ner': 'PERSON', 'pos': 'NNP'}, {'word': 'issues', 'ner': 'O', 'pos': 'NNS'}, {'word': 'are', 'ner': 'O', 'pos': 'VBP'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'bug', 'ner': 'O', 'pos': 'NN'}, {'word': 'reports', 'ner': 'O', 'pos': 'NNS'}, {'word': 'and', 'ner': 'O', 'pos': 'CC'}, {'word': 'feature', 'ner': 'O', 'pos': 'NN'}, {'word': 'requests', 'ner': 'O', 'pos': 'NNS'}, {'word': 'only', 'ner': 'O', 'pos': 'RB'}]",0,5a49ad58b87c4f033c306e87,0
"[{'word': 'You', 'ner': 'O', 'pos': 'PRP'}, {'word': 'can', 'ner': 'O', 'pos': 'MD'}, {'word': 'ask', 'ner': 'O', 'pos': 'VB'}, {'word': 'questions', 'ner': 'O', 'pos': 'NNS'}, {'word': 'on', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'or', 'ner': 'O', 'pos': 'CC'}]",21,5a49ad58b87c4f033c306e87,1
"[{'word': 'It', 'ner': 'O', 'pos': 'PRP'}, {'word': 's', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'probably', 'ner': 'O', 'pos': 'RB'}, {'word': 'better', 'ner': 'O', 'pos': 'RBR'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'use', 'ner': 'O', 'pos': 'VB'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'that', 'ner': 'O', 'pos': 'DT'}, {'word': 'purpose', 'ner': 'O', 'pos': 'JJ'}, {'word': 'let', 'ner': 'O', 'pos': 'VB'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'dev', 'ner': 'O', 'pos': 'JJ'}, {'word': 'pass', 'ner': 'O', 'pos': 'NN'}, {'word': 'components', 'ner': 'O', 'pos': 'NNS'}, {'word': 'or', 'ner': 'O', 'pos': 'CC'}, {'word': 'use', 'ner': 'O', 'pos': 'VBP'}, {'word': 'slots', 'ner': 'O', 'pos': 'NNS'}]",21,5a49ad58b87c4f033c306e87,2
"[{'word': 'That', 'ner': 'O', 'pos': 'DT'}, {'word': 'also', 'ner': 'O', 'pos': 'RB'}, {'word': 'allows', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'you', 'ner': 'O', 'pos': 'PRP'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'combine', 'ner': 'O', 'pos': 'VB'}, {'word': 'jsx', 'ner': 'O', 'pos': 'NN'}, {'word': 'and', 'ner': 'O', 'pos': 'CC'}, {'word': 'templates', 'ner': 'O', 'pos': 'NNS'}, {'word': 'in', 'ner': 'O', 'pos': 'IN'}, {'word': 'one', 'ner': 'O', 'pos': 'CD'}, {'word': 'project', 'ner': 'O', 'pos': 'NN'}]",265,5a49ad58b87c4f033c306e87,3
"[{'word': 'Alright', 'ner': 'O', 'pos': 'NNP'}, {'word': 'thank', 'ner': 'O', 'pos': 'NN'}, {'word': 'you', 'ner': 'O', 'pos': 'PRP'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'e', 'ner': 'O', 'pos': 'JJ'}, {'word': 'POS_EMOTICON', 'ner': 'O', 'pos': 'NNP'}, {'word': 'laining', 'ner': 'O', 'pos': 'NN'}, {'word': 'that', 'ner': 'O', 'pos': 'WDT'}, {'word': 'really', 'ner': 'O', 'pos': 'RB'}, {'word': 'helped', 'ner': 'O', 'pos': 'VBD'}, {'word': 'EXCLAMATION', 'ner': 'O', 'pos': 'VB'}]",0,5a49ad59b87c4f033c306e93,0
"[{'word': 'Nice', 'ner': 'O', 'pos': 'NNP'}, {'word': 'EXCLAMATION', 'ner': 'O', 'pos': 'NNP'}]",2,5a49ad5ab87c4f033c306e94,0
"[{'word': 'I', 'ner': 'O', 'pos': 'PRP'}, {'word': 'not_had', 'ner': 'O', 'pos': 'VBD'}, {'word': 'not_tried', 'ner': 'O', 'pos': 'VBN'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'not_use', 'ner': 'O', 'pos': 'VB'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'javascript', 'ner': 'O', 'pos': 'NN'}, {'word': 'effects', 'ner': 'O', 'pos': 'NNS'}, {'word': 'but', 'ner': 'O', 'pos': 'CC'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'docs', 'ner': 'O', 'pos': 'NN'}, {'word': 'not_were', 'ner': 'O', 'pos': 'RB'}, {'word': 'not_enough', 'ner': 'O', 'pos': 'RB'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'my', 'ner': 'O', 'pos': 'PRP$'}, {'word': 'brains', 'ner': 'O', 'pos': 'NNS'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'not_understand', 'ner': 'O', 'pos': 'VB'}, {'word': 'ELLIPSIS', 'ner': 'O', 'pos': 'NNP'}, {'word': 'but', 'ner': 'O', 'pos': 'CC'}, {'word': 'not_now', 'ner': 'O', 'pos': 'RB'}, {'word': 'with', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'not_jsfiddle', 'ner': 'O', 'pos': 'JJ'}, {'word': 'example', 'ner': 'O', 'pos': 'NN'}, {'word': 'I', 'ner': 'O', 'pos': 'PRP'}, {'word': 'not_finally', 'ner': 'O', 'pos': 'RB'}, {'word': 'not_got', 'ner': 'O', 'pos': 'VBD'}, {'word': 'it', 'ner': 'O', 'pos': 'PRP'}, {'word': 'EXCLAMATION', 'ner': 'O', 'pos': 'NNP'}]",2,5a49ad5ab87c4f033c306e94,1
"[{'word': 'Thanks', 'ner': 'O', 'pos': 'NNS'}, {'word': 'EXCLAMATION', 'ner': 'O', 'pos': 'NNP'}]",0,5a49ad5ab87c4f033c306e94,2
"[{'word': 'For', 'ner': 'O', 'pos': 'IN'}, {'word': 'learning', 'ner': 'O', 'pos': 'VBG'}, {'word': 'more', 'ner': 'O', 'pos': 'JJR'}, {'word': 'I', 'ner': 'O', 'pos': 'PRP'}, {'word': 'extended', 'ner': 'O', 'pos': 'VBD'}, {'word': 'your', 'ner': 'O', 'pos': 'PRP$'}, {'word': 'jsfiddle', 'ner': 'O', 'pos': 'NN'}, {'word': 'into', 'ner': 'O', 'pos': 'IN'}, {'word': 'an', 'ner': 'O', 'pos': 'DT'}, {'word': 'Accordion', 'ner': 'O', 'pos': 'NNP'}, {'word': 'list', 'ner': 'O', 'pos': 'NN'}, {'word': 'with', 'ner': 'O', 'pos': 'IN'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'nice', 'ner': 'O', 'pos': 'JJ'}, {'word': 'slideTransition', 'ner': 'O', 'pos': 'NN'}]",45,5a49ad5ab87c4f033c306e94,3
"[{'word': 'It', 'ner': 'O', 'pos': 'PRP'}, {'word': 'works', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'quite', 'ner': 'O', 'pos': 'RB'}, {'word': 'nice', 'ner': 'O', 'pos': 'JJ'}, {'word': 'but', 'ner': 'O', 'pos': 'CC'}, {'word': 'I', 'ner': 'O', 'pos': 'PRP'}, {'word': 'now', 'ner': 'O', 'pos': 'RB'}, {'word': 'run', 'ner': 'O', 'pos': 'VBP'}, {'word': 'into', 'ner': 'O', 'pos': 'IN'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'different', 'ner': 'O', 'pos': 'JJ'}, {'word': '_problem_', 'ner': 'O', 'pos': 'NNP'}, {'word': 'How', 'ner': 'O', 'pos': 'NNP'}, {'word': 'can', 'ner': 'O', 'pos': 'MD'}, {'word': 'should', 'ner': 'O', 'pos': 'MD'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'parent', 'ner': 'O', 'pos': 'NN'}, {'word': 'VM', 'ner': 'O', 'pos': 'NNP'}, {'word': 'access', 'ner': 'O', 'pos': 'NN'}, {'word': 'its', 'ner': 'O', 'pos': 'PRP$'}, {'word': 'children', 'ner': 'O', 'pos': 'NNS'}, {'word': 'VMs', 'ner': 'O', 'pos': 'NNP'}, {'word': 'created', 'ner': 'O', 'pos': 'VBN'}, {'word': 'by', 'ner': 'O', 'pos': 'IN'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'v', 'ner': 'O', 'pos': 'JJ'}, {'word': 'repeat', 'ner': 'O', 'pos': 'NN'}, {'word': 'QUESTION_MARK', 'ner': 'O', 'pos': 'NNP'}]",4,5a49ad5ab87c4f033c306e94,4
"[{'word': 'I', 'ner': 'O', 'pos': 'PRP'}, {'word': 'ended', 'ner': 'O', 'pos': 'VBD'}, {'word': 'up', 'ner': 'O', 'pos': 'RP'}, {'word': 'with', 'ner': 'O', 'pos': 'IN'}, {'word': 'this', 'ner': 'O', 'pos': 'DT'}, {'word': 'ugly', 'ner': 'O', 'pos': 'JJ'}, {'word': 'code', 'ner': 'O', 'pos': 'NN'}, {'word': 'accessing', 'ner': 'O', 'pos': 'VBG'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'internal', 'ner': 'O', 'pos': 'JJ'}, {'word': 'state', 'ner': 'O', 'pos': 'NN'}, {'word': 'of', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'parent', 'ner': 'O', 'pos': 'NN'}, {'word': 'VM', 'ner': 'O', 'pos': 'NNP'}, {'word': 'I', 'ner': 'O', 'pos': 'PRP'}, {'word': 'guess', 'ner': 'O', 'pos': 'VBP'}, {'word': 'hope', 'ner': 'O', 'pos': 'NN'}, {'word': 'there', 'ner': 'O', 'pos': 'EX'}, {'word': 'is', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'some', 'ner': 'O', 'pos': 'DT'}, {'word': 'other', 'ner': 'O', 'pos': 'JJ'}, {'word': 'better', 'ner': 'O', 'pos': 'JJR'}, {'word': 'way', 'ner': 'O', 'pos': 'NN'}, {'word': 'QUESTION_MARK', 'ner': 'O', 'pos': 'NNP'}]",4,5a49ad5ab87c4f033c306e94,5
"[{'word': 'Thanks', 'ner': 'O', 'pos': 'NNS'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'solution', 'ner': 'O', 'pos': 'NN'}, {'word': 'on', 'ner': 'O', 'pos': 'IN'}, {'word': 'v', 'ner': 'O', 'pos': 'NN'}, {'word': 'model', 'ner': 'O', 'pos': 'NN'}, {'word': 'number', 'ner': 'O', 'pos': 'NN'}]",0,5a49ad5bb87c4f033c306e9f,0
"[{'word': '@', 'ner': 'O', 'pos': 'JJ'}, {'word': 'pengchongfu', 'ner': 'O', 'pos': 'NN'}, {'word': '@', 'ner': 'O', 'pos': 'NNP'}, {'word': 'javoski', 'ner': 'O', 'pos': 'NN'}]",-1,5a49ad5bb87c4f033c306e9f,1
"[{'word': 'Unfortunately', 'ner': 'O', 'pos': 'RB'}, {'word': 'yes', 'ner': 'O', 'pos': 'VB'}, {'word': 'it', 'ner': 'O', 'pos': 'PRP'}, {'word': 'is', 'ner': 'O', 'pos': 'VBZ'}]",83,5a49ad5bb87c4f033c306ea2,0
"[{'word': 'The', 'ner': 'O', 'pos': 'DT'}, {'word': 'directive', 'ner': 'O', 'pos': 'NN'}, {'word': 'is', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'an', 'ner': 'O', 'pos': 'DT'}, {'word': 'e', 'ner': 'O', 'pos': 'JJ'}, {'word': 'NEG_EMOTICON', 'ner': 'O', 'pos': 'NNP'}, {'word': 'eption', 'ner': 'O', 'pos': 'NN'}, {'word': 'because', 'ner': 'O', 'pos': 'IN'}, {'word': 'you', 'ner': 'O', 'pos': 'PRP'}, {'word': 'often', 'ner': 'O', 'pos': 'RB'}, {'word': 'need', 'ner': 'O', 'pos': 'VBP'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'execute', 'ner': 'O', 'pos': 'VB'}, {'word': 'an', 'ner': 'O', 'pos': 'DT'}, {'word': 'inline', 'ner': 'O', 'pos': 'NN'}, {'word': 'statement', 'ner': 'O', 'pos': 'NN'}]",114,5a49ad5bb87c4f033c306ea2,1
"[{'word': 'On', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'other', 'ner': 'O', 'pos': 'JJ'}, {'word': 'hand', 'ner': 'O', 'pos': 'NN'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'custom', 'ner': 'O', 'pos': 'NN'}, {'word': 'directive', 'ner': 'O', 'pos': 'NN'}, {'word': 'as', 'ner': 'O', 'pos': 'IN'}, {'word': 'other', 'ner': 'O', 'pos': 'JJ'}, {'word': 'directives', 'ner': 'O', 'pos': 'NNS'}, {'word': 'e', 'ner': 'O', 'pos': 'VBP'}, {'word': 'POS_EMOTICON', 'ner': 'O', 'pos': 'NNP'}, {'word': 'ects', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'value', 'ner': 'O', 'pos': 'NN'}]",3,5a49ad5bb87c4f033c306ea2,2
"[{'word': 'This', 'ner': 'O', 'pos': 'DT'}, {'word': 'not_would', 'ner': 'O', 'pos': 'MD'}, {'word': 'not_also', 'ner': 'O', 'pos': 'VB'}, {'word': 'not_be', 'ner': 'O', 'pos': 'RB'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'not_breaking', 'ner': 'O', 'pos': 'JJ'}, {'word': 'change', 'ner': 'O', 'pos': 'NN'}, {'word': 'You', 'ner': 'O', 'pos': 'PRP'}, {'word': 'not_can', 'ner': 'O', 'pos': 'JJ'}, {'word': 'not_already', 'ner': 'O', 'pos': 'JJ'}, {'word': 'not_pass', 'ner': 'O', 'pos': 'NN'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'function', 'ner': 'O', 'pos': 'NN'}, {'word': 'params', 'ner': 'O', 'pos': 'NN'}, {'word': 'and', 'ner': 'O', 'pos': 'CC'}, {'word': 'as', 'ner': 'O', 'pos': 'IN'}, {'word': 'in', 'ner': 'O', 'pos': 'IN'}, {'word': 'your', 'ner': 'O', 'pos': 'PRP$'}, {'word': 'example', 'ner': 'O', 'pos': 'NN'}, {'word': 'bind', 'ner': 'O', 'pos': 'IN'}, {'word': 'arguments', 'ner': 'O', 'pos': 'NNS'}, {'word': 'with', 'ner': 'O', 'pos': 'IN'}, {'word': 'not_being', 'ner': 'O', 'pos': 'VBG'}, {'word': 'a', 'ner': 'O', 'pos': 'DT'}, {'word': 'not_commonly', 'ner': 'O', 'pos': 'RB'}, {'word': 'not_used', 'ner': 'O', 'pos': 'JJ'}, {'word': 'part', 'ner': 'O', 'pos': 'NN'}, {'word': 'of', 'ner': 'O', 'pos': 'IN'}, {'word': 'js', 'ner': 'O', 'pos': 'NN'}, {'word': 'it', 'ner': 'O', 'pos': 'PRP'}, {'word': 'not_is', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'not_better', 'ner': 'O', 'pos': 'RB'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'not_know', 'ner': 'O', 'pos': 'VB'}, {'word': 'it', 'ner': 'O', 'pos': 'PRP'}, {'word': 'and', 'ner': 'O', 'pos': 'CC'}, {'word': 'not_benefit', 'ner': 'O', 'pos': 'VB'}, {'word': 'from', 'ner': 'O', 'pos': 'IN'}]",23,5a49ad5bb87c4f033c306ea2,3
"[{'word': 'Indeed', 'ner': 'O', 'pos': 'RB'}, {'word': 'it', 'ner': 'O', 'pos': 'PRP'}, {'word': 'is', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'all', 'ner': 'O', 'pos': 'DT'}, {'word': 'javascript', 'ner': 'O', 'pos': 'NN'}]",70,5a49ad5bb87c4f033c306ea3,0
"[{'word': 'Playing', 'ner': 'O', 'pos': 'VBG'}, {'word': 'much', 'ner': 'O', 'pos': 'JJ'}, {'word': 'better', 'ner': 'O', 'pos': 'RBR'}, {'word': 'now', 'ner': 'O', 'pos': 'RB'}, {'word': 'with', 'ner': 'O', 'pos': 'IN'}, {'word': 'new', 'ner': 'O', 'pos': 'JJ'}, {'word': 'Vue', 'ner': 'O', 'pos': 'NNP'}, {'word': '2', 'ner': 'O', 'pos': 'CD'}, {'word': 'transitions', 'ner': 'O', 'pos': 'NNS'}, {'word': 'EXCLAMATION', 'ner': 'O', 'pos': 'NNP'}]",2,5a49ad5bb87c4f033c306ea3,1
"[{'word': 'Will', 'ner': 'O', 'pos': 'MD'}, {'word': 'do', 'ner': 'O', 'pos': 'VB'}, {'word': 'EXCLAMATION', 'ner': 'O', 'pos': 'VB'}]",2,5a49ad5cb87c4f033c306ea5,0
"[{'word': '@', 'ner': 'O', 'pos': 'JJ'}, {'word': 'fnlctrl', 'ner': 'O', 'pos': 'NN'}, {'word': 'thanks', 'ner': 'O', 'pos': 'NNS'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'your', 'ner': 'O', 'pos': 'PRP$'}, {'word': 'response', 'ner': 'O', 'pos': 'NN'}]",0,5a49ad5cb87c4f033c306ea7,0
"[{'word': 'That', 'ner': 'O', 'pos': 'DT'}, {'word': 'not_dynamic', 'ner': 'O', 'pos': 'JJ'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}, {'word': 'pattern', 'ner': 'O', 'pos': 'NN'}, {'word': 'not_can', 'ner': 'O', 'pos': 'JJ'}, {'word': 'not_meet', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'requirement', 'ner': 'O', 'pos': 'NN'}, {'word': 'if', 'ner': 'O', 'pos': 'IN'}, {'word': 'we', 'ner': 'O', 'pos': 'PRP'}, {'word': 'not_have', 'ner': 'O', 'pos': 'VBP'}, {'word': 'not_dynamically', 'ner': 'O', 'pos': 'RB'}, {'word': 'not_loaded', 'ner': 'O', 'pos': 'VBN'}, {'word': 'template', 'ner': 'O', 'pos': 'NN'}]",62,5a49ad5cb87c4f033c306ea7,1
"[{'word': 'The', 'ner': 'O', 'pos': 'DT'}, {'word': 'templatestr', 'ner': 'O', 'pos': 'NN'}, {'word': 'string', 'ner': 'O', 'pos': 'VBG'}, {'word': 'data', 'ner': 'O', 'pos': 'NNS'}, {'word': 'works', 'ner': 'O', 'pos': 'NNS'}, {'word': 'as', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'template', 'ner': 'O', 'pos': 'NN'}, {'word': 'for', 'ner': 'O', 'pos': 'IN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'FirstSub', 'ner': 'O', 'pos': 'NNP'}, {'word': 'lastSub', 'ner': 'O', 'pos': 'NN'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}]",16,5a49ad5cb87c4f033c306ea7,2
"[{'word': 'The', 'ner': 'O', 'pos': 'DT'}, {'word': 'only', 'ner': 'O', 'pos': 'JJ'}, {'word': 'gap', 'ner': 'O', 'pos': 'NN'}, {'word': 'here', 'ner': 'O', 'pos': 'RB'}, {'word': 'is', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'how', 'ner': 'O', 'pos': 'WRB'}, {'word': 'we', 'ner': 'O', 'pos': 'PRP'}, {'word': 'dynamic', 'ner': 'O', 'pos': 'VBP'}, {'word': 'compile', 'ner': 'O', 'pos': 'JJ'}, {'word': 'and', 'ner': 'O', 'pos': 'CC'}, {'word': 'make', 'ner': 'O', 'pos': 'VB'}, {'word': 'alive', 'ner': 'O', 'pos': 'JJ'}, {'word': 'FirstSub', 'ner': 'O', 'pos': 'NNP'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}, {'word': 'with', 'ner': 'O', 'pos': 'IN'}, {'word': 'its', 'ner': 'O', 'pos': 'PRP$'}, {'word': 'template', 'ner': 'O', 'pos': 'NN'}, {'word': 'and', 'ner': 'O', 'pos': 'CC'}, {'word': 'other', 'ner': 'O', 'pos': 'JJ'}, {'word': 'data', 'ner': 'O', 'pos': 'NNS'}, {'word': 'in', 'ner': 'O', 'pos': 'IN'}, {'word': 'live', 'ner': 'O', 'pos': 'JJ'}, {'word': 'reactive', 'ner': 'O', 'pos': 'JJ'}, {'word': 'manner', 'ner': 'O', 'pos': 'NN'}]",65,5a49ad5cb87c4f033c306ea7,3
"[{'word': 'thanks', 'ner': 'O', 'pos': 'NNS'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': '@', 'ner': 'O', 'pos': 'VB'}, {'word': 'yy', 'ner': 'O', 'pos': 'JJ'}, {'word': 'POS_EMOTICON', 'ner': 'O', 'pos': 'NNP'}, {'word': '90', 'ner': 'O', 'pos': 'CD'}, {'word': 'NEG_EMOTICON', 'ner': 'O', 'pos': 'NNP'}, {'word': '3', 'ner': 'O', 'pos': 'CD'}, {'word': 'i', 'ner': 'O', 'pos': 'NN'}, {'word': 'found', 'ner': 'O', 'pos': 'VBD'}, {'word': 'async', 'ner': 'O', 'pos': 'JJ'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}, {'word': 'pattern', 'ner': 'O', 'pos': 'NN'}, {'word': 'can', 'ner': 'O', 'pos': 'MD'}, {'word': 'bridge', 'ner': 'O', 'pos': 'VB'}, {'word': 'some', 'ner': 'O', 'pos': 'DT'}, {'word': 'gap', 'ner': 'O', 'pos': 'NN'}, {'word': 'can', 'ner': 'O', 'pos': 'MD'}, {'word': 'make', 'ner': 'O', 'pos': 'VB'}, {'word': 'dynamic', 'ner': 'O', 'pos': 'JJ'}, {'word': 'loaded', 'ner': 'O', 'pos': 'JJ'}, {'word': 'html', 'ner': 'O', 'pos': 'NN'}, {'word': 'into', 'ner': 'O', 'pos': 'IN'}, {'word': 'live', 'ner': 'O', 'pos': 'JJ'}]",0,5a49ad5cb87c4f033c306ea7,4
"[{'word': 'not_', 'ner': 'O', 'pos': 'JJ'}, {'word': '@', 'ner': 'O', 'pos': 'NNP'}, {'word': 'fnlctrl', 'ner': 'O', 'pos': 'NN'}, {'word': 'not_Unfortunately', 'ner': 'O', 'pos': 'RB'}, {'word': 'not_i', 'ner': 'O', 'pos': 'JJ'}, {'word': 'not_do', 'ner': 'O', 'pos': 'NNS'}, {'word': 'not_know', 'ner': 'O', 'pos': 'VBP'}, {'word': 'not_how', 'ner': 'O', 'pos': 'RB'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'not_give', 'ner': 'O', 'pos': 'JJ'}, {'word': 'props', 'ner': 'O', 'pos': 'NNS'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'not_async', 'ner': 'O', 'pos': 'VB'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}]",163,5a49ad5cb87c4f033c306ea7,5
"[{'word': 'That', 'ner': 'O', 'pos': 'DT'}, {'word': 'is', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'to', 'ner': 'O', 'pos': 'TO'}, {'word': 'say', 'ner': 'O', 'pos': 'VB'}, {'word': 'if', 'ner': 'O', 'pos': 'IN'}, {'word': 'yourComponentsFromAPI', 'ner': 'O', 'pos': 'JJ'}, {'word': 'contains', 'ner': 'O', 'pos': 'VBZ'}, {'word': 'an', 'ner': 'O', 'pos': 'DT'}, {'word': 'async', 'ner': 'O', 'pos': 'JJ'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}, {'word': 'how', 'ner': 'O', 'pos': 'WRB'}, {'word': 'can', 'ner': 'O', 'pos': 'MD'}, {'word': 'we', 'ner': 'O', 'pos': 'PRP'}, {'word': 'access', 'ner': 'O', 'pos': 'NN'}, {'word': 'the', 'ner': 'O', 'pos': 'DT'}, {'word': 'some', 'ner': 'O', 'pos': 'DT'}, {'word': 'prop', 'ner': 'O', 'pos': 'NN'}, {'word': 'property', 'ner': 'O', 'pos': 'NN'}, {'word': 'within', 'ner': 'O', 'pos': 'IN'}, {'word': 'that', 'ner': 'O', 'pos': 'DT'}, {'word': 'async', 'ner': 'O', 'pos': 'JJ'}, {'word': 'component', 'ner': 'O', 'pos': 'NN'}, {'word': 'QUESTION_MARK', 'ner': 'O', 'pos': 'NNP'}, {'word': 'QUESTION_MARK', 'ner': 'O', 'pos': 'NNP'}]",4,5a49ad5cb87c4f033c306ea7,6
